,indexs,date,user,item,review_rating,review_text,review_length,has_references,Unnamed: 8,prediction,answers
217,2599808,2014-01-25,TheLittleSongbird,Valentino (1977),7.0,"Once you realise and accept(if you can) that what is depicted in Valentino is far from what really happened then you will find a lot of enjoyment here. Ken Russell has done better with Women in Love, The Devils and The Music Lovers(also his even better composer documentaries, apart from the Richard Strauss one), it is though certainly more watchable than Lisztomania. The storytelling, told in flashback structure, is jumpy in places which makes it not always easy to follow and I agree that the characters are written flatly, they're very well played but you wish that you learnt more about them. Plus Rudolph Nureyev is a very mixed bag in the title role, he is an incredible dancer(in ballet one of the greats, his chemistry with Margot Fonteyn perhaps unparallelled) and it shows in the beautifully choreographed dance routines, the tango especially, he was also a very handsome man, his chemistry with his colleagues credible and does show some expressive acting in the dances. His dialogue delivery is another story, often very awkward-sounding and at times incomprehensible, and while charismatic and athletic his acting outside the dance routines was at times too subtle and not matching with the acting style of films from the first twenty years of the 20th century. Leslie Caron however looks as though she was having a whale of a time and is gleefully enjoyable, while Michelle Phillips is more restrained and is touching and delightful. Felicity Kendall is also very involved and Carol Kane and Seymour Cassell delight. Ken Russell writes himself in and is thankfully nowhere near as embarrassingly bad as he was in Salome's Last Dance. The music is fitting, it captures the period beautifully and is used in a way that enhances the atmosphere yet accommodates the more dramatic elements. Visually Valentino is a gorgeous film to look at, one of Russell's most visually pleasing films. The sets and colours are lavish and the costumes, hair-styles and make-up are unmistakably 20s. The dance scenes show off Nureyev's talents really well and are intoxicating, while the sexual moments are mostly sexual but sometimes gratuitous. The script is appropriately dark-humoured and sharply biting, you cannot resist how Valentino's conflicts with different people(mainly moguls hungry for power and actresses) are depicted, even if it doesn't say a lot about the characters. Russell like his actors seems to be really enjoying himself, the film is full of his style which goes to go how much the direction shines. And thankfully his stylistic touches while not exactly restrained are not overly-excessive or distasteful, Caron's entrance at the funeral is eye-poppingly operatic, while Valentino's jail encounter, the fight sequence and the staging of the funeral are every bit as entertaining and grandly staged, managing to do so in a way that is not too overblown. In conclusion, not for people expecting a history lesson(and that is not meant to sound derogatory if it does come across that way, more as a forewarning as to what to expect) but for a well-made film that does spark at least an ounce of interest Valentino is worth a viewing. 7/10 Bethany Cox",522,0,,0,"No reference.  The review focuses solely on the reviewer's experience and opinions about the film, comparing it to other films by the same director, and includes a personal rating (7/10). There's no mention of other IMDb reviews or reviewers."
218,4083926,2019-03-26,mrlowestudios,The Dirt (2018),5.0,"Very tamed version of the Dirt. Glamorizing the party life of being a rockstar, forgetting the actual dirty part of the dirt. It was skimmed over as a minor character growth. In all it seemed rushed and not respected. Seemed like a parody of Spinal Tap, but not as good.",50,0,,0,"No reference.  **Reason:** The review focuses solely on the reviewer's experience and comparison to another movie (""Spinal Tap""). It doesn't mention other IMDb reviews or raters, or the platform itself in relation to reviews."
219,2551506,2013-10-30,capone666,Before Midnight (2013),8.0,"Before MidnightBefore you do anything at midnight, double check the clock to make sure that it's not actually 12:00 noon.Fortunately, the couple in this drama has an excellent concept of time.Nearly a decade after we last saw them, successful American author Jesse (Ethan Hawke) and his French lover Céline (Julie Delpy) are now raising twins.At the end of their Grecian summer vacation, the pair spends the night at a hotel. During their evening, a heated debate about their relationship is ignited.While Céline calls Jesse's fidelity into question, he challenges her parenting skills, which results in her doubting their love.With its relevant stance on relationship qualms, this second sequel to Before Sunrise serves as an endearing and worthy bookend to the dialogue heavy trilogy that began in 1995.Luckily, thanks to Greece's recession, you can easily get out of the doghouse by buying your wife the Parthenon. Green Lightvidiotreviews.blogspot.ca",147,0,,0,"No reference.  The review focuses solely on describing the movie and its plot. It doesn't mention other reviews, raters, or the IMDb platform itself in relation to other reviews. The mention of a blogspot link doesn't constitute a reference to other IMDb reviews."
220,1838008,2009-08-02,bbqballs,Dexter (2006–2021),10.0,"Dexter is by far one of my favorite television series of all time. The great thing about Dexter is that it is completely different from any other TV show every made.I love the ride that you take with the characters, especially with our main man Dexter, constantly having questions unanswered and constantly wanting to know and figure out what is going to happen next. I think what makes the show so engaging is the fact that we have this guy, Dexter, who we become so emotionally and heroically attached to, and we are given a sense and feeling that we want him to prevail and we don't want him to ever be caught or found out who he really is, yet at the same time we sometimes question and doubt the actions that Dexter takes. I believe we as the audience would also find so many similarities in Dexter and his everyday life and at the same time we ask ourselves why Dexter is the way he is, which is another factor as to why he becomes such a successful protagonist.Overall this is a fantastic and thoroughly engaging and addictive TV show, that at times will leave you shocked, disgusted then at other times will leave you happy and relieved for our protagonist, among many other emotions.",217,0,,0,"No reference.  The review solely focuses on the user's personal experience and feelings about the show, describing what they like about it and how it makes them feel. There are no mentions of other reviews, raters, or the IMDb platform itself in relation to reviews. It does compare the show to *other* TV shows, but that falls under allowed ""no reference"" criteria."
221,4831094,2020-04-03,lor_,Please Make Me Lesbian! 11 (2014 Video),,Nothing significant occurs in this episode.The central issue of stepdaughter incest is repeated.Several busty new characters like Deauxma liven things up a bit.,23,0,,0,"No reference.  The review solely describes the content of the episode and doesn't mention other reviews, raters, or the IMDb platform itself in relation to other opinions. It's a description of the reviewer's experience."
222,1323205,2006-11-03,linn_haeggman,Finding Neverland (2004),10.0,"Of course it is..

My thought before I saw the film were that it would be just a copy of all the other ""Peter Pan"" films. I can say for sure I were surprised how well done this film was. I can just agree with the other comment, the kids in this film do a marvelous job.

My favorite scene is when the family and Mr.Barrie are flying with the Kite. When Michael gets the Kite up in the air is a magical moment, I always gets tears in my eyes. Maybe it is because you know that he will get it up or the music.

Talking about the music...I love soundtracks, all kinds. Kaczmarek is my new hero of film composers. I give you as an advise to listen to the music in this film.

It's something magical with this film, you get feeling of being young and you have the whole world in your hands.

Hope you all going to see this film, otherwise you are going to miss a spectacular film!",174,1,,1,"Reference to other reviews.  The review explicitly states ""I can just agree with the other comment"", indicating a direct reference to another review on the platform."
223,1511327,2007-09-13,mmxmmx2,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.0,"It's been a while since I've seen it, but at least there's a chance now that it will fall out of the top 250.I even bought the DVD of it because everyone said it is sooooooo great, and I actually hoped that it might be something like a film version of Monkey Island, which might be the best adventure computer game ever made.I was totally disappointed, it was supposed to be a comedy, but only moderately funny, and I dragged myself through watching it (maybe I fast forwarded it, I'm not sure) and sold the DVD afterwards.I really don't get what's so great about it? Just an average Disney story, a well known, good looking actor and a huge marketing hype, so that even all the movie critics and the Oscar jury believe that it is a good move doesn't make it good. If it's not entertaining or contains a great, unusual idea, it could at least have contained some serious message, but of course also didn't - so I just don't get it why everyone likes it.At least I got most of my money back, but I still hope that some day there will be a real movie using the Monkey Island Plot.What I've learned: Never buy a DVD (at least not for full price) just because everyone says it's great.",222,1,everyone says its great and imdb 250,1,"Reference to other reviews.  The review explicitly mentions ""everyone says it's great"" and bases the author's expectations and disappointment on what ""everyone"" thought of the movie, indicating a reference to other opinions/reviews. It also shows the author's reaction to the general consensus."
224,4510497,2019-11-07,vato7959,The Shawshank Redemption (1994),6.0,"The 30 years friendship of Andy and Red was shown with great emotion and blossomed over time into a life's eternal love.Red: ""I would like to think that Andy fought back against the mothers but he didn't.""Red constant support and gifts to Andy everytime he had sex with another inmate
was so heart warming.Finally, Red's overwhelming joy when he was freed after 30 years in prison and his only thought was seeing Andy.Red riding the bus to Mexico: ""I was like a child who couldn't hold a thought in his head. I couldn't stop thinking of seeing my friend Andy again and shaking his hand.Red traveled thousand of miles and the scene where they hug again on the beach then the movies fades to the The End.What a way to start a lifelong love affair.",135,0,,0,"No reference.  The review solely describes the reviewer's experience and emotional response to the movie, focusing on specific scenes and character interactions. It doesn't mention other reviews, raters, or the IMDb platform itself in relation to other opinions."
225,1973939,2010-06-04,staihrmaster42,Drag Me to Hell (2009),1.0,"to start off what the f@#$? This was a bad movie from the start. Everything from the crazy old lady to the accepting boyfriend absolutely sucked. the only refreshing character was the palm reader who had a sweet beard. what the hell is going on with everything going straight to this girls mouth? the f@#$ing old lady started gumming the $hit out of her face and her eyes popped out and went right for the mouth. i am so flabbergasted. seriously speechless. but to continue with my spiel, this movie is down right awful. and why is Justin long so stupid in this movie? i was watching this movie with my friends and if he didn't know any better he probably would have thought i was the director and i would have been embarrassed! i felt sorry for the that kitty. this movie lost all credibility when the girl went into the shed like thing looking for things to sell, when she moves the jacket or whatever the hell that was the supposed dead old lady jumps out of f@#$ing nowhere and attacks her. But what was really amazing about this scene was that she had a perfectly placed anvil tied to rope above the old lady oh and she just so happened to cut the rope in one swing while she was deep throating an entire arm. oh and again what the f@## is up with everything going into her mouth? IM GONNA GET SOME! awful actor awful movie awful script what else? this movie got worse when the old lady died i was actually getting excited for a good movie, boy was i wrong! the only thing i could attempt to call creepy was all the f@#$ing faces popping up out of nowhere! lastly the most ridiculous scene was when they were sitting around the table and the spirit enters the lady, enters the goat, oh and now goats can talk. but what i really laughed my a$$ off about was when the mustache f@#$er started dancing like he was Irish or some $hit. the end.PS. whats with trying to develop a side story about the girl's struggling weight problem as a child. oh and my favorite part was when she figured out her boyfriend had the button and off to hell for her.",386,0,,0,"No reference.  The review is solely a description of the author's experience and opinions about the movie. It doesn't mention or refer to any other reviews or raters, nor does it mention the review platform itself in a referencing way. The mention of IMDb is simply labeling the movie's genre."
226,1073616,2005-11-22,q_t_pie_28,Rabbit-Proof Fence (2002),7.0,"Rabbit Proof Fence is a really really nice movie... it has a good message to it it's a simple story of how 3 young girls were taken away from there home town Gijalong to moor river, it was 1500 miles away but the girls have enough courage to run away tricking the tracker all the way, they were so close to being caught but Molly's quick thinking saves them all but as the girls try to find the rabbit proof fence they meet an Aborigine man who tries to trick the girls into going to the train station were the Caucasian people would see her.... but the male, actually fools Gracie into going to the train station..... but it's sad as her cousins have to see her being taken away.. it upsets molly.The Caucasian people try to bleed aboriginal blood so thin that it will no longer exist... it's not fair i think that the moral to the story is .: don't judge people by their col-our because no mater your col-our you can still accomplish things in your life... you have nothing to stop you, if u want something in life set it as a goal:.hope you like it!!",200,0,,0,"No reference.  The review solely describes the plot and provides a personal message about the movie's themes. There's no mention of other reviews, raters, or the IMDb platform itself in relation to other reviews."
227,1956545,2010-04-23,AshokePrabha,Next (2007),7.0,"Saw this film on TV. Chris (Nicholas Cage) can see 2 minutes ahead into the future that is connected with him somehow. That's a nice idea. Mix this with a bunch of terrorists(still Russians?!!) smuggling a nuclear bomb into the US and trying to blast it. An FBI boss trying to seek Chris's help to stop them while Chris is going after his dream girl and escaping from the FBI.You can imagine the limits of this plot. Its just a thriller with some nice idea twists. That's all. Emotionally it could not touch you. There is no room for character development. Just cat-mouse chase. Ending is OK. nice twist.Julianne Moore, Cage, Jessica plus the crew; Everybody's acting is to the limits of the plot. overall sequence is entertaining. You may watch it once.",133,0,,0,"No reference.  The review solely describes the reviewer's experience of the movie, detailing the plot, acting, and emotional impact *on them*. It doesn't mention other reviews or reviewers on IMDb, or the rating platform itself. It only compares the movie to general thriller tropes."
228,4158618,2019-05-06,mpboylanjr-54038,"Barry: The Truth Has a Ring to It (2019) Season 2, Episode 6",9.0,"Bill Hader has absolutely showed that he is more than just a silly comedy actor. This show has so much going for it , and it centers around its great acting and writing. I really enjoyed this episode. It goes from Barry as the assassin to Barry as the aspiring actor so fluidly. It seems like it should be a mess but it all goes together spectacularly. This season has been amazing and rivals some of the best shows currently airing.",81,0,,0,"No reference.  The review focuses solely on the reviewer's experience and opinion of the show, and compares it to other shows generally – not specific reviews on IMDb. There's no mention of other reviewers or the review platform itself."
229,2362790,2012-10-19,foxhunter25,吸血鬼 (1922),,"Nosferatu is a classic vampire movie. Count Orlok, the vampire, moves from his home in Transylvania to a town in Germany. Here Orlok hopes to find easy prey, naive to the threat of vampires. Once the count arrive in Germany people thought a plague was causing all the deaths, but Hutter's wife Ellen knows better. She knew Orlok was a vampire and in the end sacrificed herself in order to put an end to all of the deaths. I went to a screening of this film where there was a live band that played. Since the film is silent, it was the band job to make the move come alive. The band definitely did their job, and made me really appreciate the film and their talent. I give this film an 8 out of 10 because it's a great silent film, especially if seen with a live band. If you ever have the chance to see Nosferatu with a band I would recommend it.",164,0,,0,"No reference.  The review solely describes the user's experience watching the film and their opinion of it, including a personal rating. It mentions comparing the film to the experience of watching it with a live band, but doesn't refer to other reviews or raters on IMDb."
230,2721063,2014-09-03,gordonl56,Reign of Terror (1949),9.0,"THE BLACK BOOK – 1949I finally got around to this one, and I was rather surprised just how much I enjoyed it. Even though I'm a fan of the director, and director of photography, the French Revolution just never grabbed me as a possible venue for a noir, so I avoided this one for years. Boy was I wrong to do that.Loved the look of the whole production, I'd swear that John Alton lit the entire film with the refection of a lit cigar off a quarter.Robert Cummings and Richard Basehart headline with great support from, Arnold Moss, Beulah Bondi, Charles McGraw, Arlene Dahl and Richard Hart. Look close and you can see long time bit players, John Doucette, Dabbs Greer, Dan Seymour and Royal Dano.The story is about a group of patriots out to stop the evil Robespierre, played by Richard Basehart. The man has been on a spree of trials and executions of everyone opposed to his rule. He wants to be named dictator of all of France. This of course does not sit well with many.It seems that Robespierre has a book with all his enemies, real or perceived in it. If the Patriots can obtain said book, they can expose Robespierre as the murdering swine that he is. Robert Cumming plays the main agent of this underground group.Produced by budget minded Eagle-Lion studios, this one sure gives full value. Well worth a watch, though some of the prints out there are not that great. I caught this one off TCM. Director Anthony Mann strikes again!",259,0,,0,"No reference.  The review focuses solely on the reviewer's experience watching the film, details about the production, and opinions on the cast and story. There's no mention of other reviews, raters, or the IMDb platform itself in relation to other reviews."
231,2094787,2011-03-06,Fabian_warn,Sanctum (2011),6.0,"Sanctum was a movie that if you read the reviews you, don't want to see the movie. But i still did, and I'm happy i did. Maybe the characters are not so deep that you could hope for? They could have build a bit more on their relations between each other. But you always need to have in mind that it's based on reality. I think that makes the movie a much greater experience, like when he has to kill his father in the end! Just try to imagine the situation, what would you have done to survive? Would you really be able to help a person die if they are in pain by drown them?And that the movie was in awesome 3-D didn't make anything worse.Great movie! Great moralities!",130,1,,1,"Reference to other reviews.  The review explicitly states ""if you read the reviews"", directly referencing other reviews on the platform. Although it then shifts to personal opinion, the initial reference establishes a connection to the broader review landscape."
232,2811812,2015-02-08,vish-kulkarni-108-675806,PK (2014),7.0,Seems like a dig at Hinduism is easy to get away with. With lots of moments in the movie are true and acceptable to common man it seemed like a dig at one particular religion. PK does well in entertaining the crowd with a dig at a middleman-to-god business but taking a slightly derogatory tone to overall reverence for the almighty. While devotion to one god or religion is a very personal matter and when there is a fear or lack of hope misdirected and unwanted middleman may crop up - the whole devotion to god and acts to reach the god may be disputed. PK fails to address this in totality. Good effort but seems misdirected. Aamir has helped the movie or killed it - that's it really.,129,0,,0,"No reference.  The review focuses solely on the reviewer's interpretation of the movie and its themes. It doesn't mention or react to other reviews or IMDb ratings. It compares the movie to general concepts of religion and devotion, but doesn't reference other opinions *on* the movie itself."
233,3392287,2017-09-18,jenroams,Mother! (2017),1.0,"I read some of what Aronofsky was aiming at in this creation, and I would like to summarize this in his favorite language to bastardize... Metaphor: Darren went to the great soda fountain of metaphor and Biblical allegory and he made what some call a ""Suicide"", just a shot of every possible sugary beverage possible, and some cheap booze in a similar varietal. Likely an 8-ball of cocaine to make it seem like a good idea. Then he drank it down quickly (""I wrote the script in just 5 days"" Darren splendors - Oh Really? And I presume you're beyond editorial support at this point in your artistic pinnacle?). He then took his current real-life girlfriend, Jennifer Lawrence, (Jen. Run. You're better than this.) and he strapped some electrodes to her for shock value, and he peed all over her and filmed it using only three shots for some film-school-senior-project level fancy: close up, from behind, and point of view. Then he praised himself for making a film that is 'really about how we are treating mother earth'. Yeah. He did that. And he thinks he's smarter than you. I am not sure if there is enough cocaine in Hollywood to explain the amount of ego masturbation that this film portrays. The whole not-too-subtle story of Artist as God who abuses his muse and is obsessed with praise is heavy handed. You're not a God, Darren. Your art is pretentious tripe, much like the intestines of the baby on the sacrificial table. The real kick in the labia is the utter misogyny of the film, produced by a group of ONLY males (6 producers, editor, cinematographer, etc, plus the Douche). So, a penis parade made a nightmarish film about motherhood and society's dismissal of the feminine and weren't smart enough to see the irony in not having a single woman above-the-line on the production? You fellas are just a bushel of genius right there.I feel like I need to wash Aronofsky's spooge from my eyes. I am not going to see another one of his film's until I get at least a dozen trustworthy opinions first, and more than half of them need to come from females.",367,0,,1,"Reference to other reviews.  The review explicitly states the author will wait for ""a dozen trustworthy opinions first"" before watching another film by the director, indicating consideration of other viewers' reviews. The author is referencing the opinions of others to inform their future viewing decisions."
234,432390,2002-05-16,Mark-241,Star Wars: Episode II - Attack of the Clones (2002),9.0,"First off - I must stipulate, I am a movie buff, but not specifically a Star Wars buff. I have enjoyed the first series, but like most was let down by TPM. I went into AOTC with few expectations, and was more than pleasantly surprised. The action was swift, easy to follow, and there were enough silly one-liners. The effects in the fight and action scenes were superb, although were occasionally poor in the dialogue sections. The acting was highly appropriate - just over the top enough to fit in well with the rest. As a Kiwi, it was a bit odd seeing Jay Lagai'a (sp?) and Temuera Morrison on the big screen, still looking and sounding like kiwis, but they acquited themselves well.All in all - an enjoyable 2 1/2 hrs, although the dialogue in some areas was worse than weak, and occasionally the film felt a little too ""knowing"" about what was to come (in IV, V and VI).",161,0,,0,"No reference.  The review focuses solely on the author's personal experience and opinions about the movie, comparing it to other movies in the series but without mentioning or referencing other IMDb reviews or raters. It's a description of their own viewing experience."
235,2336897,2012-08-23,AudioFileZ,Safe (I) (2012),6.0,"This movie is about rival international gangs and a young girl who is a number wunderkind. But, we really know before hand it's about Jason Statham disposing of ""bad guys"". After a slow-ish beginning to setup the Chinese, Russians, and bad cops - and how the little Chinese girl and Statham relate to their Chinatown fiefdom - violence occurs at an extremely fast pace; one could almost call it ""violence porn"" taking into count the visual quantity which, thankfully, spares some of the all too common graphicness. Somehow, the bit of humanity wrapped up in the girl buffers it just the smallest bit as it becomes Stratham's noble vendetta. Statham's fall and rise hinges on this new purpose: to save the little girl. He takes it serious and fights out of the corruption while taking no prisoners.Seen as an action vehicle for Statham this movie fairs a bit better than average as after the slow beginning it moves fast and with masterful fight scenes and a decent enough story. The character of Mei, played by newcomer Catherine Chan, is the standout here: she's a cool professional delivering nuance beyond her age. It's complimented by the usual, but well-casted cops/international bad guy plethora of characters anchored by the steely cold Robert John Burke. Of course, front and center is Statham and he's complicated so as you root for him you still have a sense of dread knowing his character is on the precipice of being beyond redemption due to his circumstances. In other words...A character for Statham with some meat on the bones which he delivers.If you like action it's here and that is the bottom line. A Statham movie where he does his sch-tick well building to a crescendo that is satisfying. There isn't great depth, however, and that is what keeps the movie from rating higher. It's action entertainment that is over-the-top, but doesn't fall apart if you park some of the right-brain matter. I must say that in the times we're now in it becomes harder to appreciate a movie purely based on violent action, but as mentioned earlier in spite of the quantity the graphic level of it isn't pandered. Statham fans, as well as action lovers, should be fine with a recommendation as it quite a ride after ignition.",383,0,keeps the movie from getting higher,0,"No reference.  The review focuses solely on the author's experience and opinion of the movie, detailing plot points, acting, and overall enjoyment. While it uses phrases like ""as mentioned earlier,"" it refers to statements *within the same review* and doesn't mention or react to other reviews or reviewers on IMDb."
236,532864,2002-12-22,AnonymiA,Bertelsen - de uaktuelle nyheder (2002– ),,"Michael Bertelsen has for a number of years choked the Danes with new entertaintment-shows, each time weirder and weirder.The newest thing from the genius and his fellowship consisting of Oliver Zahle and others is the TV-show ""De Uaktuelle Nyheder"" - in english ""The Unrelevant News"".With the impossible name the show says a bit about what it contains. All the way trough the 30 minutes it last, Bertelsen makes us cry of laughter with funny jokes, weird phone-calls and hysterical interviews.I can deffinetly recommend this show and Michael Bertelsen in general. This is really worth spending your time on!",98,0,,0,"No reference.   The review solely describes the reviewer's experience with the show and offers a recommendation. It doesn't mention other reviews, raters, or the review platform itself."
237,2080167,2011-01-31,green271907,Spider-Man 3 (2007),7.0,"Sin lugar a dudas que esta película es la que cierra la trilogía, pero no llega a comparación de sus predecesoras.La película tiene una buena historia, buena música, buenas actuaciones, buena dirección, buenos trajes, buen villano, ¿Y qué es lo que falla? Bueno, la película puede llegar a ser inferior ya que la historia en uno que otro minuto se traba y no avanza a comparación de sus predecesoras. Lamentablemente la historia tenía mucho más por dar y termina siendo en algún momento algo aburrida. Pero las escenas de acción lo compensan, pero no como para admitir los errores del guión, los cuales en algún que otro momento son notorios.Sin embargo, los efectos visuales están a la altura de todo y los han mejorado de película en película, pero la historia fue disminuyendo en esta tercera parte. No está mal decir que tiene muchas sub-tramas, en la que en algún momento se llegan a entrecruzar pero luego lo explican bien. Pero se sigue notando que no hubo mucha elaboración en el guión, ya que en algún momento los fallos son grandes.Bueno, es una buena recomendación pero lamentablemente no llega a pisarle los talones a la segunda película y mucho menos a la primera. Algo flojo el cierre pero igualmente es aceptable. O eso es para mí.Luego se había empezado a rumorear una cuarta y quinta parte, y me sentía feliz por ello, hasta que dijeron que no habría más secuelas sino un reinicio y yo, como muchos seguidores del hombre araña lo sentimos como un golpe en la cara, o en otro lado. Mejor no decir.",266,0,,0,"No reference.  The review focuses on comparing the movie to its predecessors and expressing personal opinions about the storyline and effects. It doesn't mention other reviews or reviewers on IMDb, nor does it refer to the rating platform itself."
238,454763,2002-07-04,bob the moo,A View to a Kill (1985),,"When a Soviet silicon chip is stolen by the British it is found to be identical to one being developed by the UK to withstand the effects of a nuclear blast.  They suspect businessman Max Zorin of selling details to them.  When Bond is sent to investigate he finds that Zorin is not only stockpiling silicon but also drilling near the San Andreas fault.  Bond begins to suspect that Zorin does more than just sell secrets.Bond once had a cruel rough edge here that is all but gone with Moore's eye-brow raising technique.  The plot here is of some interest but really it doesn't convince.  The lack of real tension or action takes a lot away from this film and, although it has it's moments, it is really very poor by the high standards of Bond.  However fans of Bond may well like it all the same  I still enjoyed it although I felt that it could have been better.Moore is looking old  his was his last Bond.  He looks too old for this type of thing and it means he's like an aging camp icon in a spy spoof rather than the great Bond as we know him.  Walken is a good bad guy  in other filmshere his natural sinister air gives way to a wildly eccentric villain.  He really should have done what he usually does.  Grace Jones is no Bond girl and really isn't used well.  People like Patrick Macnee and the usual cast add class but really it's only window dressing on a messy film.As with all Bonds this has plenty of nice touches but really this lacks the style and the flair that made the other ones work.  This has some nice effects but really the weaknesses outweigh the strengths.",299,0,,0,"No reference.  The review focuses solely on describing the film, comparing it to *other* Bond films, and expressing the author's opinion. It doesn't mention or allude to *other reviews* on IMDb or the platform itself."
239,2772754,2014-12-06,Likes_Ninjas90,出埃及記：天地王者 (2014),4.0,"Ridley Scott's Exodus: Gods and Kings is a grandly staged but soulless and mediocre retelling of Moses liberating the slaves of Egypt. It is one of two Bible films released in 2014, following Darren Aronofsky's Noah, which envisioned a corrupt world cleansed of evil by a violent God and where a single man was enlisted to salvage a group of people. This description is applicable to Exodus given the over familiarity of its plotting and characters. The return of these Biblical epics is not only because Hollywood is heavily influenced by Christian values and religious groups in the industry. The popularisation of epics in the vein of Cecil B. DeMille's The Ten Commandments and William Wyler's Ben Hur is also political. Currently, violence and extremism are perpetuated by radical fundamentalists misinterpreting religion. Bible stories are as current as they are ancient, relaying the Old Testament's brutality and reflecting perpetually violent attitudes of modern extremists.While Aronofsky's film gambled on bleak, moody stylisation, Exodus' treatment is safe and unsurprising, adhering to a fault to past filmmaking traditions. Prior to the film's release, an online boycott was launched, attacking the decision to cast White actors in major roles of Middle Eastern characters. White imitation, where Anglo- Saxon actors impersonate ethnic roles, is an unproud, archaic Hollywood practice. Ridley Scott defended the casting in a Variety interview: ""I can't mount a film of this budget, where I have to rely on tax rebates in Spain, and say that my lead actor is Mohammad so-and-so from such-and-such."" His insensitivity doesn't account for how White actors today would be forbidden from playing a Black character, particularly in America. Similarly, given Hollywood's oversaturated marketing budgets, would it be too difficult to sell the film on Scott's name alone or introduce new actors to the world?Casting recognisable stars detracts sharply from the film's period rendering. Featuring Englishmen Christian Bale and Ben Kingsley, Americans Sigourney Weaver, John Turturro and Aaron Paul and Australians Ben Mendelsohn and Joel Edgerton, there's a wave of familiar faces and accents jarring with the setting and typifying the film's homogenisation. Rarely does an image, a line of dialogue, or character feel unique to the film either. The opening quarter particularly mimics Scott's Gladiator too closely. Moses (Bale) is a more skillful warrior and tactician than his half brother Ramses (Edgerton). He saves Ramses life in an early battle scene and Ramses' father Seti (John Turturro) seems to favour him more even though he is adopted and unlikely to become the next Pharaoh. After investigating the thieving shonky practices of Hegep (Mendelsohn), Moses's true Hebrew heritage is explained to him by Nun (Ben Kingsley). Hegep reveals this to Ramses, who forces Moses into exile. Moses starts a family of his own in a village, with a wife and son. After hitting his head he is plagued by visions of God inhabiting the body of a young boy (Isaac Andrews), who encourages him to free the Hebrews from enslavement. His fate of being exiled, his goal and motives are highly similar to Maximus.Bale's inclusion accentuates the derivativeness of the archetype. Instead of a cape and a mask, Moses wields a gold sword. But like Bruce Wayne, Moses's arc is typical of Hollywood characters searching for individualism. He predictably transitions from denying his legacy to liberating his people and reuniting himself with his family. The script rewritten by Steve Zaillian from Bill Collage and Adam Cooper's drafts takes Moses through unnecessary detours. Ramses only considers killing Moses long after he's exiled and a training montage where Moses teaches soldiers to fight is wasted when God unleashes the plagues instead. Moses becomes displaced from the story, except for a tangent where he disapproves of God's methods of justice. The plagues of Egypt are admittedly disturbing and visceral, but the literal interpretation diminishes possibilities of Moses imagining God. One unsettling dramatic touch is cutting to Ramses' family life before the plagues, which builds tension knowing his son's fate. But Ramses isn't a juicy villain but a weak symbol of hubris. Joel Edgerton doesn't have a firm grasp on what angle to take, meaning we don't entirely feel the emotion of his blindness and rage.Once Exodus escapes its stifled first half, the rest of narrative from the plagues onwards is overly familiar, bloody and brutal and supplies the actors with predictable, punchline dialogue spoken in plain English. There was a chance here to touch upon refugees escaping war and enslavement. These are issues dramatised only through the rhythms of action set pieces. While Scott's Robin Hood cut a new origin story into an old tale and reinvented the characters, there are fewer surprises about how this film develops because of how risk-averse it is with the narrative and the casting. While the scale of the film is huge and cinematic, it's the finer attention to detail in the screenplay and the period which feel lacking. Imagination and distinction are not qualities one would expect missing from the director who made Alien and Blade Runner. But in his twilight year Ridley Scott is determined largely to make epics of numbers rather than people.",852,0,,0,"No reference.  The review focuses entirely on the film itself – its plot, acting, direction, and comparison to *other* films (like *Noah*, *Gladiator*, *Blade Runner*, etc.). It doesn't mention or refer to other *IMDb reviews* or the *IMDb platform* itself. The comparisons are solely between movies, not to what other reviewers have said."
240,1563788,2008-01-01,glennie-1,Sir Henry at Rawlinson End (1980),10.0,"First heard by yours truly as recited on John Peel's radio show by the Ginger Geezer (Vivian Stanshall) himself this cinematic offering is crammed with the eccentricities of the 'English Country Gent'. The drunken eccentric, Sir Henry 'me-blikin-Rawlin-sunshine' who passes his time drinking excessively, shooting everything that moves, thwarting escapes from his very own POW camp and reliving the bombing of Dresden is played exquisitely by Trevor Howard in an absolute 'tour de force' performance which is undoubtedly one of Howards best. Howard is ably supported by a pot-pourri of classic 'English' comedy actors including Denise Coffey, playing Mrs E, who had previously worked with Stanshall on the classic 60's TV series 'Do Not Adjust Your Set'. In 1980 Sir Henry played out of festival at Cannes to general bafflement. Stanshall described it as a sur-Ealing comedy, a fitting description indeed.Worth watching again and again",145,0,,0,"No reference.   The review solely describes the movie and mentions other works (radio show, TV series) as context for the film's style or actors involved, but doesn't refer to other IMDb reviews or raters. It's a self-contained description of the reviewer's experience with the film."
